linie,richtung,betriebsdatum,fahrzeug,kurs,seq_von,halt_diva_von,halt_punkt_diva_von,halt_kurz_von1,datum_von,soll_an_von,ist_an_von,soll_ab_von,ist_ab_von,seq_nach,halt_diva_nach,halt_punkt_diva_nach,halt_kurz_nach1,datum_nach,soll_an_nach,ist_an_nach1,soll_ab_nach,ist_ab_nach,fahrt_id,fahrweg_id,fw_no,fw_typ,fw_kurz,fw_lang                               ,umlauf_von,halt_id_von,halt_id_nach,halt_punkt_id_von,halt_punkt_id_nach
4    ,1       ,03.01.21     ,3088    ,5   ,4      ,2449         ,0                  ,SPOW          ,03.01.21 ,41070      ,41095     ,41082      ,41104     ,5       ,718           ,0                   ,TONA           ,03.01.21  ,41130       ,41153       ,41148       ,41162      ,574     ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242253    ,2575       ,2630        ,43048            ,43701             
4    ,1       ,03.01.21     ,3029    ,9   ,4      ,2449         ,0                  ,SPOW          ,03.01.21 ,28920      ,28925     ,28932      ,28934     ,5       ,718           ,0                   ,TONA           ,03.01.21  ,28980       ,28980       ,28998       ,28989      ,661     ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,244122    ,2575       ,2630        ,43048            ,43701             
4    ,1       ,03.01.21     ,4001    ,6   ,4      ,2449         ,0                  ,SPOW          ,03.01.21 ,41670      ,41680     ,41682      ,41694     ,5       ,718           ,0                   ,TONA           ,03.01.21  ,41730       ,41740       ,41748       ,41751      ,601     ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241483    ,2575       ,2630        ,43048            ,43701             
4    ,1       ,03.01.21     ,3001    ,7   ,4      ,2449         ,0                  ,SPOW          ,03.01.21 ,28020      ,27986     ,28032      ,27997     ,5       ,718           ,0                   ,TONA           ,03.01.21  ,28080       ,28048       ,28098       ,28065      ,627     ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243994    ,2575       ,2630        ,43048            ,43701             
4    ,1       ,03.01.21     ,3060    ,11  ,4      ,2449         ,0                  ,SPOW          ,03.01.21 ,67470      ,67453     ,67482      ,67464     ,5       ,718           ,0                   ,TONA           ,03.01.21  ,67530       ,67513       ,67548       ,67526      ,703     ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243189    ,2575       ,2630        ,43048            ,43701             
4    ,1       ,03.01.21     ,3088    ,5   ,4      ,2449         ,0                  ,SPOW          ,03.01.21 ,78570      ,78612     ,78582      ,78621     ,5       ,718           ,0                   ,TONA           ,03.01.21  ,78630       ,78678       ,78648       ,78693      ,590     ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242253    ,2575       ,2630        ,43048            ,43701             
4    ,1       ,03.01.21     ,3029    ,9   ,4      ,2449         ,0                  ,SPOW          ,03.01.21 ,66870      ,66866     ,66882      ,66876     ,5       ,718           ,0                   ,TONA           ,03.01.21  ,66930       ,66924       ,66948       ,66938      ,677     ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,244122    ,2575       ,2630        ,43048            ,43701             
4    ,1       ,03.01.21     ,3029    ,9   ,4      ,2449         ,0                  ,SPOW          ,03.01.21 ,80370      ,80424     ,80382      ,80435     ,5       ,718           ,0                   ,TONA           ,03.01.21  ,80430       ,80482       ,80448       ,80487      ,683     ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,244122    ,2575       ,2630        ,43048            ,43701             
4    ,1       ,04.01.21     ,4002    ,6   ,4      ,2449         ,0                  ,SPOW          ,04.01.21 ,37650      ,37700     ,37662      ,37703     ,5       ,718           ,0                   ,TONA           ,04.01.21  ,37710       ,37752       ,37728       ,37764      ,26145   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241410    ,2575       ,2630        ,43048            ,43701             
4    ,1       ,04.01.21     ,2071    ,10  ,4      ,2449         ,0                  ,SPOW          ,04.01.21 ,57450      ,57453     ,57462      ,57461     ,5       ,718           ,0                   ,TONA           ,04.01.21  ,57510       ,57513       ,57528       ,57532      ,26274   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242959    ,2575       ,2630        ,43048            ,43701             
4    ,1       ,04.01.21     ,3010    ,9   ,4      ,2449         ,0                  ,SPOW          ,04.01.21 ,25500      ,25470     ,25512      ,25487     ,5       ,718           ,0                   ,TONA           ,04.01.21  ,25560       ,25534       ,25584       ,25547      ,26225   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243705    ,2575       ,2630        ,43048            ,43701             
4    ,1       ,04.01.21     ,3061    ,1   ,4      ,2449         ,0                  ,SPOW          ,04.01.21 ,48900      ,48928     ,48912      ,48938     ,5       ,718           ,0                   ,TONA           ,04.01.21  ,48960       ,48981       ,48978       ,49003      ,25988   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243905    ,2575       ,2630        ,43048            ,43701             
4    ,1       ,04.01.21     ,3001    ,5   ,4      ,2449         ,0                  ,SPOW          ,04.01.21 ,70050      ,70042     ,70062      ,70064     ,5       ,718           ,0                   ,TONA           ,04.01.21  ,70110       ,70110       ,70128       ,70137      ,26125   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,244435    ,2575       ,2630        ,43048            ,43701             
4    ,1       ,04.01.21     ,3002    ,3   ,4      ,2449         ,0                  ,SPOW          ,04.01.21 ,36300      ,36280     ,36312      ,36305     ,5       ,718           ,0                   ,TONA           ,04.01.21  ,36360       ,36354       ,36378       ,36367      ,26043   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241430    ,2575       ,2630        ,43048            ,43701             
4    ,1       ,04.01.21     ,3002    ,3   ,4      ,2449         ,0                  ,SPOW          ,04.01.21 ,22860      ,22883     ,22872      ,22893     ,5       ,718           ,0                   ,TONA           ,04.01.21  ,22920       ,22944       ,22938       ,22956      ,26037   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241430    ,2575       ,2630        ,43048            ,43701             
4    ,1       ,04.01.21     ,3025    ,7   ,4      ,2449         ,0                  ,SPOW          ,04.01.21 ,24660      ,24674     ,24672      ,24685     ,5       ,718           ,0                   ,TONA           ,04.01.21  ,24720       ,24729       ,24738       ,24746      ,26166   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241957    ,2575       ,2630        ,43048            ,43701             
4    ,1       ,04.01.21     ,3038    ,11  ,4      ,2449         ,0                  ,SPOW          ,04.01.21 ,62724      ,62771     ,62736      ,62783     ,5       ,718           ,0                   ,TONA           ,04.01.21  ,62784       ,62830       ,62814       ,62847      ,26286   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243559    ,2575       ,2630        ,43048            ,43701             
4    ,1       ,04.01.21     ,2071    ,10  ,4      ,2449         ,0                  ,SPOW          ,04.01.21 ,25950      ,25973     ,25962      ,25985     ,5       ,718           ,0                   ,TONA           ,04.01.21  ,26010       ,26032       ,26034       ,26043      ,26260   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242959    ,2575       ,2630        ,43048            ,43701             
4    ,1       ,04.01.21     ,3010    ,9   ,4      ,2449         ,0                  ,SPOW          ,04.01.21 ,57000      ,56995     ,57012      ,57007     ,5       ,718           ,0                   ,TONA           ,04.01.21  ,57060       ,57057       ,57078       ,57073      ,26239   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243705    ,2575       ,2630        ,43048            ,43701             
4    ,1       ,04.01.21     ,3010    ,9   ,4      ,2449         ,0                  ,SPOW          ,04.01.21 ,43500      ,43475     ,43512      ,43492     ,5       ,718           ,0                   ,TONA           ,04.01.21  ,43560       ,43537       ,43578       ,43550      ,26233   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243705    ,2575       ,2630        ,43048            ,43701             
4    ,1       ,04.01.21     ,3001    ,5   ,4      ,2449         ,0                  ,SPOW          ,04.01.21 ,74970      ,74994     ,74982      ,75005     ,5       ,718           ,0                   ,TONA           ,04.01.21  ,75030       ,75056       ,75048       ,75068      ,26127   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,244435    ,2575       ,2630        ,43048            ,43701             
4    ,1       ,04.01.21     ,2074    ,4   ,4      ,2449         ,0                  ,SPOW          ,04.01.21 ,27750      ,27784     ,27762      ,27799     ,5       ,718           ,0                   ,TONA           ,04.01.21  ,27810       ,27850       ,27834       ,27868      ,26072   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241106    ,2575       ,2630        ,43048            ,43701             
4    ,1       ,04.01.21     ,2012    ,2   ,4      ,2449         ,0                  ,SPOW          ,04.01.21 ,58674      ,58692     ,58686      ,58700     ,5       ,718           ,0                   ,TONA           ,04.01.21  ,58734       ,58752       ,58764       ,58771      ,26019   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242678    ,2575       ,2630        ,43048            ,43701             
4    ,1       ,04.01.21     ,2012    ,2   ,4      ,2449         ,0                  ,SPOW          ,04.01.21 ,44850      ,44854     ,44862      ,44864     ,5       ,718           ,0                   ,TONA           ,04.01.21  ,44910       ,44911       ,44928       ,44926      ,26013   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242678    ,2575       ,2630        ,43048            ,43701             
4    ,1       ,04.01.21     ,3025    ,7   ,4      ,2449         ,0                  ,SPOW          ,04.01.21 ,29100      ,29068     ,29112      ,29089     ,5       ,718           ,0                   ,TONA           ,04.01.21  ,29160       ,29138       ,29184       ,29156      ,26168   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241957    ,2575       ,2630        ,43048            ,43701             
4    ,1       ,04.01.21     ,3001    ,5   ,4      ,2449         ,0                  ,SPOW          ,04.01.21 ,60024      ,60031     ,60036      ,60042     ,5       ,718           ,0                   ,TONA           ,04.01.21  ,60084       ,60088       ,60114       ,60106      ,26121   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,244435    ,2575       ,2630        ,43048            ,43701             
4    ,1       ,04.01.21     ,3002    ,3   ,4      ,2449         ,0                  ,SPOW          ,04.01.21 ,27300      ,27284     ,27312      ,27294     ,5       ,718           ,0                   ,TONA           ,04.01.21  ,27360       ,27345       ,27384       ,27359      ,26039   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241430    ,2575       ,2630        ,43048            ,43701             
